VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2005,2005,65.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2006,2006,66.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2007,2007,67.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2008,2008,68.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2009,2009,68.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2010,2010,69,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2011,2011,69.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2012,2012,70.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2013,2013,70.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2014,2014,70.9,B,Break
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2015,2015,71.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2016,2016,71.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2017,2017,72.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2018,2018,72.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,RUS,Russia,2019,2019,73.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2005,2005,77.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2006,2006,78.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2007,2007,78.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2008,2008,79.1,B,Break
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2009,2009,79.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2010,2010,79.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2011,2011,80.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2012,2012,80.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2013,2013,80.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2014,2014,81.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2015,2015,80.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2016,2016,81.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2017,2017,81.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2018,2018,81.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2019,2019,81.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,SVN,Slovenia,2020,2020,80.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2005,2005,53.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2006,2006,53.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2007,2007,54.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2008,2008,55.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2009,2009,56.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2010,2010,57.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2011,2011,58.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2012,2012,60.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2013,2013,61.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2014,2014,62,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2015,2015,62.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2016,2016,63.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2017,2017,63.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2018,2018,63.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2019,2019,64.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ZAF,South Africa,2020,2020,64.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2005,2005,70.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2006,2006,70.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2007,2007,70.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2008,2008,72.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2009,2009,72.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2010,2010,73.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2011,2011,73.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2012,2012,74.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2013,2013,74.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2014,2014,74.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2015,2015,74.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2016,2016,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2017,2017,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2018,2018,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2019,2019,75.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LVA,Latvia,2020,2020,75.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2005,2005,78.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2006,2006,79,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2007,2007,79.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2008,2008,79.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2009,2009,79.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2010,2010,79.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2011,2011,79.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2012,2012,79.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2013,2013,79.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2014,2014,79.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2015,2015,79.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2016,2016,80,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2017,2017,80.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2018,2018,80.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2019,2019,80.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,CRI,Costa Rica,2020,2020,80.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2005,2005,71.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2006,2006,71,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2007,2007,70.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2008,2008,71.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2009,2009,72.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2010,2010,73.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2011,2011,73.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2012,2012,74.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2013,2013,74.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2014,2014,74.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2015,2015,74.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2016,2016,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2017,2017,75.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2018,2018,76,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2019,2019,76.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,LTU,Lithuania,2020,2020,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2005,2005,73,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2006,2006,73.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2007,2007,73.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2008,2008,73.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2009,2009,74,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2010,2010,74.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2011,2011,74.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2012,2012,74.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2013,2013,75,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2014,2014,75.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2015,2015,75.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2016,2016,75.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2017,2017,75.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2018,2018,76.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2019,2019,76.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,COL,Colombia,2020,2020,76.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2005,2005,72.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2006,2006,73.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2007,2007,73.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2008,2008,73.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2009,2009,74.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2010,2010,74.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2011,2011,74.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2012,2012,75,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2013,2013,75.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2014,2014,75.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2015,2015,75.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2016,2016,76,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2017,2017,76.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2018,2018,76.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2019,2019,76.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2020,2020,77,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2005,2005,72.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2006,2006,72.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2007,2007,73,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2008,2008,73.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2009,2009,73.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2010,2010,73.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2011,2011,74.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2012,2012,74.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2013,2013,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2014,2014,74.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2015,2015,74.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2016,2016,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2017,2017,74.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2018,2018,75,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2019,2019,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2020,2020,73.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2005,2005,75.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2006,2006,75.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2007,2007,75.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2008,2008,76,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2009,2009,76.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2010,2010,76.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2011,2011,77.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2012,2012,77.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2013,2013,77.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2014,2014,77.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2015,2015,77.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2016,2016,78.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2017,2017,78,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2018,2018,78.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2019,2019,78.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HRV,Croatia,2020,2020,77.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2005,2005,71.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2006,2006,72.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2007,2007,73.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2008,2008,73.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2009,2009,73.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2010,2010,73.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2011,2011,74.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2012,2012,74.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2013,2013,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2014,2014,75,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2015,2015,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2016,2016,75.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2017,2017,75.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2018,2018,75.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2019,2019,75.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ROU,Romania,2020,2020,74.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2005,2005,74.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2006,2006,74.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2007,2007,74.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2008,2008,75,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2009,2009,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2010,2010,75.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2011,2011,75.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2012,2012,75.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2013,2013,75.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2014,2014,75.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2015,2015,76.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2016,2016,76.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2017,2017,76.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2018,2018,76.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2019,2019,76.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ARG,Argentina,2020,2020,76.8,,
