HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2011,2011,USD,US Dollar,0,Units,,,889.222,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2012,2012,USD,US Dollar,0,Units,,,920.944,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2013,2013,USD,US Dollar,0,Units,,,960.049,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2014,2014,USD,US Dollar,0,Units,,,1018.473,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2015,2015,USD,US Dollar,0,Units,,,1054.801,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2016,2016,USD,US Dollar,0,Units,,,1123.512,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2017,2017,USD,US Dollar,0,Units,,,1154.999,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2018,2018,USD,US Dollar,0,Units,,,1205.135,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2019,2019,USD,US Dollar,0,Units,,,1196.154,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DEU,Germany,2020,2020,USD,US Dollar,0,Units,,,1264.204,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2005,2005,USD,US Dollar,0,Units,,,271.203,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2006,2006,USD,US Dollar,0,Units,,,285.163,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2007,2007,USD,US Dollar,0,Units,,,308.326,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2008,2008,USD,US Dollar,0,Units,,,334.472,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2009,2009,USD,US Dollar,0,Units,,,354.45,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2010,2010,USD,US Dollar,0,Units,,,377.659,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2011,2011,USD,US Dollar,0,Units,,,394.862,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2012,2012,USD,US Dollar,0,Units,,,387.77,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2013,2013,USD,US Dollar,0,Units,,,400.278,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2014,2014,USD,US Dollar,0,Units,,,402.653,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2015,2015,USD,US Dollar,0,Units,,,429.78,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2016,2016,USD,US Dollar,0,Units,,,455.076,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2017,2017,USD,US Dollar,0,Units,,,467.561,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2018,2018,USD,US Dollar,0,Units,,,482.133,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2019,2019,USD,US Dollar,0,Units,,,486.021,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2020,2020,USD,US Dollar,0,Units,,,496.853,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",NZL,New Zealand,2005,2005,USD,US Dollar,0,Units,,,1272.844,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",NZL,New Zealand,2006,2006,USD,US Dollar,0,Units,,,1390.577,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",NZL,New Zealand,2007,2007,USD,US Dollar,0,Units,,,1471.258,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2005,2005,USD,US Dollar,0,Units,,,549.491,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2006,2006,USD,US Dollar,0,Units,,,600.068,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2007,2007,USD,US Dollar,0,Units,,,727.933,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2008,2008,USD,US Dollar,0,Units,,,750.229,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2009,2009,USD,US Dollar,0,Units,,,816.637,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2010,2010,USD,US Dollar,0,Units,,,886.181,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2011,2011,USD,US Dollar,0,Units,,,925.273,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2012,2012,USD,US Dollar,0,Units,,,1004.333,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2013,2013,USD,US Dollar,0,Units,,,1061.731,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2014,2014,USD,US Dollar,0,Units,,,1019.347,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2015,2015,USD,US Dollar,0,Units,,,1074.294,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2016,2016,USD,US Dollar,0,Units,,,1052.373,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2017,2017,USD,US Dollar,0,Units,,,1029.259,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2018,2018,USD,US Dollar,0,Units,,,1080.934,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2019,2019,USD,US Dollar,0,Units,,,1168.317,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2020,2020,USD,US Dollar,0,Units,,,1153.347,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2005,2005,USD,US Dollar,0,Units,,,713.787,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2006,2006,USD,US Dollar,0,Units,,,730.371,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2007,2007,USD,US Dollar,0,Units,,,756.617,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2008,2008,USD,US Dollar,0,Units,,,776.903,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2009,2009,USD,US Dollar,0,Units,,,785.829,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2010,2010,USD,US Dollar,0,Units,,,811.311,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2011,2011,USD,US Dollar,0,Units,,,824.628,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2012,2012,USD,US Dollar,0,Units,,,832.781,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2013,2013,USD,US Dollar,0,Units,,,941.53,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2014,2014,USD,US Dollar,0,Units,,,952.907,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2015,2015,USD,US Dollar,0,Units,,,953.306,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2016,2016,USD,US Dollar,0,Units,,,996.294,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2017,2017,USD,US Dollar,0,Units,,,1009.494,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2018,2018,USD,US Dollar,0,Units,,,1020.755,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2019,2019,USD,US Dollar,0,Units,,,1030.683,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FRA,France,2020,2020,USD,US Dollar,0,Units,,,1058.603,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2011,2011,USD,US Dollar,0,Units,,,818.464,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2012,2012,USD,US Dollar,0,Units,,,826.792,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2013,2013,USD,US Dollar,0,Units,,,734.004,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2014,2014,USD,US Dollar,0,Units,,,805.369,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2015,2015,USD,US Dollar,0,Units,,,863.857,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2016,2016,USD,US Dollar,0,Units,,,934.106,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2017,2017,USD,US Dollar,0,Units,,,991.549,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2018,2018,USD,US Dollar,0,Units,,,1070.591,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2019,2019,USD,US Dollar,0,Units,,,1130.61,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",HRV,Croatia,2020,2020,USD,US Dollar,0,Units,,,1170.293,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",NZL,New Zealand,2005,2005,USD,US Dollar,0,Units,,,265.451,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",NZL,New Zealand,2006,2006,USD,US Dollar,0,Units,,,310.709,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",NZL,New Zealand,2007,2007,USD,US Dollar,0,Units,,,302.685,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2011,2011,USD,US Dollar,0,Units,,,212.842,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2012,2012,USD,US Dollar,0,Units,,,212.005,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2013,2013,USD,US Dollar,0,Units,,,203.293,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2014,2014,USD,US Dollar,0,Units,,,232.965,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2015,2015,USD,US Dollar,0,Units,,,240.535,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2016,2016,USD,US Dollar,0,Units,,,231.919,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2017,2017,USD,US Dollar,0,Units,,,149.304,B; D,Break; Difference in methodology
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2018,2018,USD,US Dollar,0,Units,,,208.918,D,Difference in methodology
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2019,2019,USD,US Dollar,0,Units,,,207.367,D,Difference in methodology
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2020,2020,USD,US Dollar,0,Units,,,194.155,B; D,Break; Difference in methodology
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2005,2005,USD,US Dollar,0,Units,,,440.923,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2006,2006,USD,US Dollar,0,Units,,,484.94,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2007,2007,USD,US Dollar,0,Units,,,589.108,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2008,2008,USD,US Dollar,0,Units,,,718.284,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2009,2009,USD,US Dollar,0,Units,,,777.038,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2010,2010,USD,US Dollar,0,Units,,,844.775,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2011,2011,USD,US Dollar,0,Units,,,880.763,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2012,2012,USD,US Dollar,0,Units,,,949.2,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2013,2013,USD,US Dollar,0,Units,,,998.404,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2014,2014,USD,US Dollar,0,Units,,,1016.803,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2015,2015,USD,US Dollar,0,Units,,,1102.871,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2016,2016,USD,US Dollar,0,Units,,,1213.932,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2017,2017,USD,US Dollar,0,Units,,,1299.524,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2018,2018,USD,US Dollar,0,Units,,,1318.02,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2019,2019,USD,US Dollar,0,Units,,,1416.33,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",POL,Poland,2020,2020,USD,US Dollar,0,Units,,,1422.996,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2005,2005,USD,US Dollar,0,Units,,,492.008,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2006,2006,USD,US Dollar,0,Units,,,524.601,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2007,2007,USD,US Dollar,0,Units,,,595.727,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2008,2008,USD,US Dollar,0,Units,,,650.671,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2009,2009,USD,US Dollar,0,Units,,,693.171,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2010,2010,USD,US Dollar,0,Units,,,766.595,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2011,2011,USD,US Dollar,0,Units,,,749.98,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2012,2012,USD,US Dollar,0,Units,,,748.567,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2013,2013,USD,US Dollar,0,Units,,,769.811,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2014,2014,USD,US Dollar,0,Units,,,695.537,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2015,2015,USD,US Dollar,0,Units,,,727.399,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2016,2016,USD,US Dollar,0,Units,,,712.524,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2017,2017,USD,US Dollar,0,Units,,,686.999,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2018,2018,USD,US Dollar,0,Units,,,671.658,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2019,2019,USD,US Dollar,0,Units,,,676.409,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVK,Slovak Republic,2020,2020,USD,US Dollar,0,Units,,,676.829,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2005,2005,USD,US Dollar,0,Units,,,1065.432,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2006,2006,USD,US Dollar,0,Units,,,1103.77,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2007,2007,USD,US Dollar,0,Units,,,1150.341,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2008,2008,USD,US Dollar,0,Units,,,1309.322,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2009,2009,USD,US Dollar,0,Units,,,1268.133,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2010,2010,USD,US Dollar,0,Units,,,1306.279,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2011,2011,USD,US Dollar,0,Units,,,1333.946,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2012,2012,USD,US Dollar,0,Units,,,1372.375,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2013,2013,USD,US Dollar,0,Units,,,1396.145,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2014,2014,USD,US Dollar,0,Units,,,1411.161,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2015,2015,USD,US Dollar,0,Units,,,1488.747,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2016,2016,USD,US Dollar,0,Units,,,1597.821,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2017,2017,USD,US Dollar,0,Units,,,1647.037,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2018,2018,USD,US Dollar,0,Units,,,1793.024,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2019,2019,USD,US Dollar,0,Units,,,1876.885,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2020,2020,USD,US Dollar,0,Units,,,1996.298,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2005,2005,USD,US Dollar,0,Units,,,472.008,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2006,2006,USD,US Dollar,0,Units,,,462.791,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2007,2007,USD,US Dollar,0,Units,,,503.573,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2008,2008,USD,US Dollar,0,Units,,,534.278,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2009,2009,USD,US Dollar,0,Units,,,524.21,,
